Date,Weekday,Unit,MedicationType,Drug,IsRestockDay,StockLevel,Shortage,Delivered,Returned,DaysSupply,AvgTimeInStorage_days,WorkloadMin,PickAccuracy_pct,ErrorRate_per100,InventoryAdjustment_pct
2026-04-21,Tuesday,Gastro,Cardiovascular,ENTRESTO 49MG,No,76,No,44,9,2,3.6,33,97.5,1.2,4.1
2026-04-21,Tuesday,Gastro,Antidiabetics,JARDIANCE 10MG,No,50,Yes,33,5,2,3.9,41,97.4,3.0,2.5
2026-04-21,Tuesday,Gastro,Neurology/Psych,HALDOL 2MG/ML,No,69,No,39,7,2,5.6,32,97.4,1.9,1.9
2026-04-21,Tuesday,Gastro,Gastro/Digestive,ENTEROL 250MG,No,60,No,73,22,2,4.0,34,98.4,2.4,1.2
2026-04-21,Tuesday,Gastro,Perfusions/IV,GLUCOSE 5% 100ML,No,72,No,51,7,2,1.5,48,97.4,0.6,8.7
2026-04-22,Wednesday,Cardiology,Analgesics,TARADYL 10MG,Yes,81,No,18,5,3,3.7,62,97.7,1.6,3.1
2026-04-22,Wednesday,Cardiology,Cardiovascular,LIPITOR 40MG,Yes,75,Yes,49,11,3,3.3,35,98.5,1.6,0.2
2026-04-22,Wednesday,Cardiology,Anticoagulants,CLEXANE 80MG,Yes,50,No,47,11,3,1.1,82,96.0,2.3,4.3
2026-04-22,Wednesday,Cardiology,Diuretics,BURINEX 1MG,Yes,80,No,14,3,3,3.2,45,95.4,2.1,2.2
2026-04-22,Wednesday,Cardiology,Antidiabetics,REPAGLINIDE EG 1MG,Yes,57,No,38,3,3,0.8,56,94.6,1.6,3.3
2026-04-22,Wednesday,Cardiology,Neurology/Psych,SEDISTRESS 200MG,Yes,57,No,51,5,3,2.9,42,95.6,1.8,2.5
2026-04-22,Wednesday,Cardiology,Perfusions/IV,NACL 0.9% 100ML,Yes,45,No,24,4,3,2.3,51,100,0,4.9
2026-04-22,Wednesday,Surgery,Antibiotics,CLAMOXYL 1G,Yes,52,No,52,14,3,1.8,46,100,3.1,2.4
2026-04-22,Wednesday,Surgery,Analgesics,DAFALGAN 1G,Yes,92,No,56,17,3,1.9,67,95.7,4.2,4.7
2026-04-22,Wednesday,Surgery,Anticoagulants,CLEXANE 40MG,Yes,47,No,29,12,3,1.3,64,96.0,1.4,0
2026-04-22,Wednesday,Surgery,Diuretics,SPIRONOLACTONE EG 25MG,Yes,82,No,38,16,3,0.5,66,96.0,0.8,4.4
2026-04-22,Wednesday,Surgery,Respiratory,LYSOMUCIL 10% 300MG,Yes,100,No,14,4,3,0.5,52,99.2,2.3,4.0
2026-04-22,Wednesday,Surgery,Antidiabetics,TOUJEO 300UI,Yes,47,No,37,8,3,0.5,73,96.3,2.3,2.3
2026-04-22,Wednesday,Surgery,Neurology/Psych,DIAZEPAM EG 10MG,Yes,79,No,26,10,3,2.2,62,96.3,0.6,8.0
2026-04-22,Wednesday,Surgery,Perfusions/IV,GLUCOSE 5% 100ML,Yes,65,No,43,12,3,1.4,69,99.7,1.0,2.1
2026-04-22,Wednesday,Orthopaedics,Antibiotics,AMOXICLAV SZ 875/125,Yes,76,No,17,5,3,4.7,52,96.6,0.5,3.4
2026-04-22,Wednesday,Orthopaedics,Analgesics,TRADONAL ODIS 50MG,Yes,31,No,54,17,3,5.6,47,96.7,2.5,4.5
2026-04-22,Wednesday,Orthopaedics,Cardiovascular,BISOPROLOL VI 5MG,Yes,75,No,28,3,3,2.3,50,94.9,1.8,3.4
2026-04-22,Wednesday,Orthopaedics,Anticoagulants,CLEXANE 60MG,Yes,56,No,41,8,3,5.2,56,97.8,2.2,0
2026-04-22,Wednesday,Orthopaedics,Diuretics,BURINEX 1MG,Yes,93,No,19,5,3,4.5,69,100,2.2,2.7
2026-04-22,Wednesday,Orthopaedics,Respiratory,LYSOMUCIL 10% 300MG,Yes,98,No,25,5,3,1.0,45,99.4,1.6,7.6
2026-04-22,Wednesday,Orthopaedics,Antidiabetics,TOUJEO 300UI,Yes,87,No,15,2,3,3.6,46,99.8,2.1,4.1
2026-04-22,Wednesday,Orthopaedics,Perfusions/IV,NACL 0.9% 100ML,Yes,62,No,31,4,3,4.5,34,95.8,0.9,8.0
2026-04-22,Wednesday,Oncology,Analgesics,IBUPROFEN EG 600MG,Yes,65,No,54,7,3,2.0,53,95.5,3.3,0
2026-04-22,Wednesday,Oncology,Cardiovascular,CEDOCARD 10MG,Yes,53,Yes,16,3,3,1.8,81,97.9,2.8,6.1
2026-04-22,Wednesday,Oncology,Anticoagulants,CLEXANE 80MG,Yes,58,No,38,4,3,2.2,52,94.8,1.2,3.2
2026-04-22,Wednesday,Oncology,Antidiabetics,REPAGLINIDE EG 1MG,Yes,82,No,41,6,3,3.2,49,93.5,2.0,2.1
2026-04-22,Wednesday,Oncology,Gastro/Digestive,PANTOMED 40MG,Yes,55,Yes,51,8,3,2.2,57,99.0,0,2.9
2026-04-22,Wednesday,Psychiatry,Antibiotics,CLAMOXYL 1G,Yes,96,No,36,1,7,7.9,45,97.3,1.9,2.1
2026-04-22,Wednesday,Psychiatry,Analgesics,IBUPROFEN EG 600MG,Yes,86,No,40,3,7,7.2,41,99.6,0.0,3.4
2026-04-22,Wednesday,Psychiatry,Cardiovascular,CEDOCARD 10MG,Yes,93,No,37,2,7,8.6,24,96.3,2.2,3.8
2026-04-22,Wednesday,Psychiatry,Respiratory,PULMICORT 1MG,Yes,64,No,35,2,7,8.1,40,98.7,1.4,3.2
2026-04-22,Wednesday,Psychiatry,Antidiabetics,REPAGLINIDE EG 1MG,Yes,43,No,27,1,7,8.4,43,97.0,2.6,4.3
2026-04-22,Wednesday,Psychiatry,Neurology/Psych,SEDISTRESS 200MG,Yes,82,No,43,3,7,9.5,35,100,0.3,3.8
2026-04-22,Wednesday,Psychiatry,Gastro/Digestive,MOVICOL SACHET,Yes,34,No,41,1,7,7.8,35,93.1,3.1,3.4
2026-04-22,Wednesday,Neurology,Antibiotics,CIPROFLOXACINE TV 500,Yes,70,No,32,3,3,1.9,57,95.8,1.8,3.6
2026-04-22,Wednesday,Neurology,Cardiovascular,CORDARONE 150MG,Yes,72,No,28,4,3,5.7,46,96.2,2.8,1.0
2026-04-22,Wednesday,Neurology,Anticoagulants,CLEXANE 80MG,Yes,85,No,34,4,3,3.1,51,98.7,1.8,5.5
2026-04-22,Wednesday,Neurology,Diuretics,FUROSEMIDE EG 40MG,Yes,48,No,49,11,3,5.5,49,97.3,1.4,3.3
2026-04-22,Wednesday,Neurology,Antidiabetics,REPAGLINIDE EG 1MG,Yes,82,No,38,4,3,5.2,37,94.8,0.4,1.7
2026-04-22,Wednesday,Neurology,Neurology/Psych,SEDISTRESS 200MG,Yes,39,Yes,40,7,3,3.7,53,95.7,0,2.2
2026-04-22,Wednesday,Neurology,Gastro/Digestive,PANTOMED 40MG,Yes,42,No,37,4,3,2.7,41,98.7,1.1,1.6
2026-04-22,Wednesday,Neurology,Perfusions/IV,PARACETAMOL BBR 1G,Yes,76,No,44,7,3,5.3,53,96.9,2.2,5.5
2026-04-22,Wednesday,Emergency,Antibiotics,CLAMOXYL 1G,Yes,14,No,48,27,3,1.9,92,100,4.0,4.2
2026-04-22,Wednesday,Emergency,Analgesics,DAFALGAN 1G,Yes,45,No,42,17,3,0.5,86,100.0,0.4,5.2
2026-04-22,Wednesday,Emergency,Cardiovascular,CORDARONE 150MG,Yes,63,No,25,8,3,0.8,79,97.2,2.7,3.6
2026-04-22,Wednesday,Emergency,Diuretics,BURINEX 1MG,Yes,39,Yes,31,10,3,1.0,72,98.2,0.5,5.2
2026-04-22,Wednesday,Emergency,Respiratory,PULMICORT 1MG,Yes,57,Yes,33,9,3,0.5,56,98.2,1.8,1.4
2026-04-22,Wednesday,Emergency,Antidiabetics,REPAGLINIDE EG 1MG,Yes,57,No,25,6,3,1.4,82,96.5,3.4,1.8
2026-04-22,Wednesday,Emergency,Gastro/Digestive,MOVICOL SACHET,Yes,20,No,19,5,3,1.1,88,99.9,1.3,3.3
2026-04-22,Wednesday,Emergency,Perfusions/IV,GLUCOSE 5% 250ML,Yes,49,No,59,12,3,0.5,78,94.5,1.9,4.7
2026-04-22,Wednesday,Geriatrics,Antibiotics,CEFAZOLINE VI 1G,Yes,89,No,41,4,3,5.1,55,95.7,1.3,4.5
2026-04-22,Wednesday,Geriatrics,Cardiovascular,ENTRESTO 49MG,Yes,77,No,56,5,3,8.6,34,96.4,4.1,4.1
2026-04-22,Wednesday,Geriatrics,Anticoagulants,CLEXANE 80MG,Yes,81,No,28,4,3,6.0,48,96.5,1.7,5.5
2026-04-22,Wednesday,Geriatrics,Diuretics,LASIX 20MG,Yes,88,No,11,2,3,7.4,57,98.2,1.2,3.2
2026-04-22,Wednesday,Geriatrics,Antidiabetics,EZETIMIBE EG 10MG,Yes,71,No,13,1,3,7.7,30,95.2,1.1,3.4
2026-04-22,Wednesday,Geriatrics,Neurology/Psych,XANAX 0.25MG,Yes,74,No,30,4,3,8.6,45,97.1,1.4,5.1
2026-04-22,Wednesday,Geriatrics,Gastro/Digestive,NEXIAM 20MG,Yes,64,No,49,6,3,6.8,34,98.4,2.5,6.6
2026-04-22,Wednesday,Pneumology,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,69,No,54,11,3,1.5,53,97.1,2.2,4.9
2026-04-22,Wednesday,Pneumology,Cardiovascular,ENTRESTO 49MG,Yes,65,No,48,6,3,3.9,51,94.5,0.2,1.8
2026-04-22,Wednesday,Pneumology,Anticoagulants,CLEXANE 80MG,Yes,82,No,40,8,3,2.0,37,100,3.6,5.2
2026-04-22,Wednesday,Pneumology,Diuretics,BURINEX 1MG,Yes,60,No,9,2,3,4.0,43,96.0,0.4,2.3
2026-04-22,Wednesday,Pneumology,Respiratory,ATROVENT 0.25MG,Yes,100,No,58,12,3,3.2,44,93.9,0.7,2.5
2026-04-22,Wednesday,Pneumology,Antidiabetics,FORXIGA 10MG,Yes,54,No,37,6,3,2.0,34,98.1,0.8,4.7
2026-04-22,Wednesday,Pneumology,Perfusions/IV,NACL 0.9% 250ML,Yes,57,No,22,3,3,3.7,45,97.1,2.7,0
2026-04-22,Wednesday,Gastro,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,26,No,30,5,3,1.7,36,98.2,2.4,4.5
2026-04-22,Wednesday,Gastro,Analgesics,TRADONAL ODIS 50MG,Yes,44,Yes,88,27,3,4.0,28,98.8,0.8,1.3
2026-04-22,Wednesday,Gastro,Cardiovascular,LIPITOR 40MG,Yes,58,No,21,4,3,5.1,35,98.7,3.8,1.0
2026-04-22,Wednesday,Gastro,Respiratory,DUOVENT 4ML,Yes,79,No,45,9,3,2.0,36,96.3,1.6,4.6
2026-04-22,Wednesday,Gastro,Antidiabetics,FORXIGA 10MG,Yes,55,No,40,11,3,3.0,32,100,1.9,5.3
2026-04-22,Wednesday,Gastro,Gastro/Digestive,PANTOMED 40MG,Yes,56,No,81,9,3,1.5,31,96.1,1.6,1.9
2026-04-22,Wednesday,Gastro,Perfusions/IV,PARACETAMOL BBR 1G,Yes,66,No,72,12,3,2.4,40,95.8,2.4,3.0
2026-04-23,Thursday,Cardiology,Analgesics,MORPHINE HCL 10MG,No,93,No,31,9,2,4.1,41,98.5,2.4,1.0
2026-04-23,Thursday,Cardiology,Cardiovascular,CEDOCARD 10MG,No,70,No,49,5,2,1.6,39,96.8,2.7,10.7
2026-04-23,Thursday,Cardiology,Anticoagulants,CLEXANE 80MG,No,65,No,30,3,2,2.6,51,98.4,2.5,1.3
2026-04-23,Thursday,Cardiology,Diuretics,HYGROTON 50MG,No,73,No,30,7,2,6.1,40,97.7,1.3,2.1
2026-04-23,Thursday,Cardiology,Respiratory,DUOVENT 4ML,No,86,No,17,2,2,4.4,39,96.1,3.0,4.4
2026-04-23,Thursday,Cardiology,Gastro/Digestive,NEXIAM 20MG,No,83,No,33,6,2,3.5,41,95.4,1.2,1.9
2026-04-23,Thursday,Cardiology,Perfusions/IV,NACL 0.9% 250ML,No,94,No,20,2,2,2.5,54,97.3,2.4,3.8
2026-04-23,Thursday,Surgery,Antibiotics,CIPROFLOXACINE TV 500,No,38,No,76,20,2,2.7,42,98.6,2.6,2.5
2026-04-23,Thursday,Surgery,Analgesics,TARADYL 10MG,No,65,Yes,39,10,2,1.7,51,98.3,0.9,3.0
2026-04-23,Thursday,Surgery,Cardiovascular,ENTRESTO 49MG,No,43,No,24,11,2,0.5,53,94.0,3.1,0.9
2026-04-23,Thursday,Surgery,Anticoagulants,SINTROM 1MG,No,54,Yes,16,7,2,1.1,51,97.9,1.1,3.0
2026-04-23,Thursday,Surgery,Diuretics,HYGROTON 50MG,No,70,No,17,5,2,1.2,44,97.2,1.2,2.5
2026-04-23,Thursday,Surgery,Respiratory,ACETYLCYSTEINE EG 600MG,No,74,No,30,13,2,1.9,47,99.0,1.7,5.8
2026-04-23,Thursday,Surgery,Neurology/Psych,LORAZEPAM EG 1MG,No,61,No,29,6,2,0.7,53,97.5,3.2,3.8
2026-04-23,Thursday,Surgery,Perfusions/IV,NACL 0.9% 100ML,No,57,No,54,12,2,0.5,61,96.3,0.4,3.1
2026-04-23,Thursday,Orthopaedics,Antibiotics,FLUCLOXACILLINE FK 2G,No,67,No,48,7,2,1.1,42,96.1,1.5,3.3
2026-04-23,Thursday,Orthopaedics,Analgesics,DAFALGAN 1G,No,72,Yes,59,17,2,5.4,40,94.8,2.2,1.0
2026-04-23,Thursday,Orthopaedics,Cardiovascular,CORDARONE 150MG,No,79,No,23,6,2,3.6,30,96.7,0,4.2
2026-04-23,Thursday,Orthopaedics,Anticoagulants,CLEXANE 60MG,No,70,No,37,6,2,7.3,41,98.0,0.6,3.4
2026-04-23,Thursday,Orthopaedics,Diuretics,BURINEX 1MG,No,56,No,18,2,2,2.0,40,98.1,3.0,1.3
2026-04-23,Thursday,Orthopaedics,Respiratory,DUOVENT 4ML,No,43,No,29,3,2,4.0,40,98.0,4.9,3.1
2026-04-23,Thursday,Orthopaedics,Antidiabetics,EZETIMIBE EG 10MG,No,63,No,19,2,2,4.0,33,96.5,0.7,5.4
2026-04-23,Thursday,Orthopaedics,Gastro/Digestive,MOVICOL SACHET,No,68,Yes,35,5,2,1.8,35,98.3,2.8,3.8
2026-04-23,Thursday,Orthopaedics,Perfusions/IV,GLUCOSE 5% 100ML,No,74,No,36,8,2,3.5,45,96.3,3.4,2.2
2026-04-23,Thursday,Oncology,Analgesics,OXYNORM INSTANT 5MG,No,52,No,60,4,2,3.6,53,91.9,0,4.0
2026-04-23,Thursday,Oncology,Cardiovascular,CEDOCARD 10MG,No,76,No,33,4,2,2.4,52,98.7,0.2,4.5
2026-04-23,Thursday,Oncology,Respiratory,ATROVENT 0.25MG,No,57,No,33,3,2,1.9,63,95.8,2.2,5.9
2026-04-23,Thursday,Oncology,Antidiabetics,FORXIGA 10MG,No,44,No,19,1,2,2.3,54,99.3,0.8,2.6
2026-04-23,Thursday,Oncology,Neurology/Psych,DIAZEPAM EG 10MG,No,80,No,17,3,2,0.6,52,96.3,3.2,3.1
2026-04-23,Thursday,Oncology,Gastro/Digestive,BUSCOPAN 10MG,No,72,Yes,56,6,2,2.8,47,97.0,2.7,1.9
2026-04-23,Thursday,Oncology,Perfusions/IV,PARACETAMOL BBR 1G,No,50,No,16,1,2,1.4,47,93.4,2.4,4.7
2026-04-23,Thursday,Psychiatry,Cardiovascular,BISOPROLOL VI 5MG,No,64,No,62,3,7,8.9,42,95.9,1.3,3.5
2026-04-23,Thursday,Psychiatry,Respiratory,LYSOMUCIL 10% 300MG,No,70,No,35,1,7,8.7,21,97.8,0.8,4.8
2026-04-23,Thursday,Psychiatry,Antidiabetics,TOUJEO 300UI,No,29,No,19,1,7,8.0,25,100,0.7,3.2
2026-04-23,Thursday,Psychiatry,Neurology/Psych,SEDISTRESS 200MG,No,71,No,67,4,7,9.2,29,98.2,3.0,2.9
2026-04-23,Thursday,Psychiatry,Gastro/Digestive,ENTEROL 250MG,No,74,No,49,4,7,11.0,25,96.8,0.7,2.4
2026-04-23,Thursday,Psychiatry,Perfusions/IV,NACL 0.9% 100ML,No,46,No,24,1,7,9.8,32,97.9,0.2,1.7
2026-04-23,Thursday,Neurology,Antibiotics,CIPROFLOXACINE TV 500,No,45,No,47,11,2,3.9,38,99.7,0.8,1.7
2026-04-23,Thursday,Neurology,Analgesics,TRADONAL ODIS 50MG,No,60,No,22,3,2,5.8,38,100,1.8,2.5
2026-04-23,Thursday,Neurology,Cardiovascular,AMLOR 5MG,No,48,No,29,3,2,3.7,30,97.8,3.4,0
2026-04-23,Thursday,Neurology,Anticoagulants,CLEXANE 60MG,No,65,No,53,9,2,3.5,35,99.4,1.7,2.9
2026-04-23,Thursday,Neurology,Diuretics,BURINEX 1MG,No,98,No,31,5,2,3.5,35,95.6,1.0,3.4
2026-04-23,Thursday,Neurology,Neurology/Psych,ZOLPIDEM EG 10MG,No,50,No,33,7,2,4.5,36,95.7,1.5,0.4
2026-04-23,Thursday,Neurology,Gastro/Digestive,ENTEROL 250MG,No,48,No,33,8,2,4.4,31,98.9,1.7,3.4
2026-04-23,Thursday,Emergency,Antibiotics,CLAMOXYL 1G,No,46,Yes,42,14,2,2.7,63,99.8,2.8,4.6
2026-04-23,Thursday,Emergency,Analgesics,TARADYL 10MG,No,68,No,76,18,2,0.5,66,99.4,3.6,2.0
2026-04-23,Thursday,Emergency,Neurology/Psych,DIAZEPAM EG 10MG,No,49,No,8,2,2,0.5,75,98.3,2.0,0.8
2026-04-23,Thursday,Emergency,Perfusions/IV,PARACETAMOL BBR 1G,No,35,Yes,65,32,2,0.5,57,96.3,3.7,3.4
2026-04-23,Thursday,Geriatrics,Antibiotics,CIPROFLOXACINE TV 500,No,48,Yes,25,4,2,5.8,32,99.8,0.1,0.3
2026-04-23,Thursday,Geriatrics,Analgesics,MORPHINE HCL 10MG,No,76,No,40,4,2,7.9,34,96.2,3.1,1.3
2026-04-23,Thursday,Geriatrics,Cardiovascular,ENTRESTO 49MG,No,50,No,28,3,2,6.3,24,96.9,1.6,4.2
2026-04-23,Thursday,Geriatrics,Diuretics,KALIUM RETARD 600MG,No,85,No,54,6,2,4.9,20,98.0,1.6,6.9
2026-04-23,Thursday,Geriatrics,Respiratory,PULMICORT 1MG,No,56,No,29,4,2,6.8,37,98.3,3.9,2.6
2026-04-23,Thursday,Geriatrics,Neurology/Psych,SEDISTRESS 200MG,No,44,No,4,0,2,2.4,33,94.5,0.1,3.0
2026-04-23,Thursday,Geriatrics,Gastro/Digestive,BUSCOPAN 10MG,No,63,No,39,2,2,6.6,32,95.0,0.4,5.0
2026-04-23,Thursday,Geriatrics,Perfusions/IV,PARACETAMOL BBR 1G,No,91,No,39,5,2,5.8,26,100,1.4,3.0
2026-04-23,Thursday,Pneumology,Antibiotics,AMOXICLAV SZ 875/125,No,67,No,45,8,2,5.1,39,100,1.6,4.2
2026-04-23,Thursday,Pneumology,Analgesics,DAFALGAN 1G,No,64,No,28,2,2,2.3,43,94.1,1.1,0
2026-04-23,Thursday,Pneumology,Cardiovascular,LIPITOR 40MG,No,57,No,41,5,2,0.6,33,96.1,1.7,6.5
2026-04-23,Thursday,Pneumology,Anticoagulants,CLEXANE 60MG,No,41,No,41,9,2,1.5,26,97.5,0.7,4.1
2026-04-23,Thursday,Pneumology,Diuretics,KALIUM RETARD 600MG,No,57,Yes,44,5,2,1.7,43,99.3,2.0,5.6
2026-04-23,Thursday,Pneumology,Respiratory,DUOVENT 4ML,No,59,No,27,6,2,3.9,32,93.0,1.5,2.0
2026-04-23,Thursday,Pneumology,Antidiabetics,FORXIGA 10MG,No,87,No,23,4,2,5.0,43,94.9,1.4,0.5
2026-04-23,Thursday,Gastro,Antibiotics,FLUCLOXACILLINE FK 2G,No,32,No,31,8,2,3.7,33,99.2,1.9,2.8
2026-04-23,Thursday,Gastro,Analgesics,IBUPROFEN EG 600MG,No,61,No,42,5,2,3.4,42,97.5,2.5,1.0
2026-04-23,Thursday,Gastro,Cardiovascular,AMLOR 5MG,No,84,Yes,26,3,2,3.6,26,95.1,2.6,0.7
2026-04-23,Thursday,Gastro,Anticoagulants,ELIQUIS 5MG,No,84,No,24,7,2,3.8,39,97.7,2.8,0.1
2026-04-23,Thursday,Gastro,Gastro/Digestive,MOVICOL SACHET,No,75,No,56,16,2,2.0,17,98.6,2.4,2.6
2026-04-23,Thursday,Gastro,Perfusions/IV,GLUCOSE 5% 250ML,No,62,No,37,7,2,2.4,28,98.7,1.7,4.7
2026-04-24,Friday,Cardiology,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,80,No,25,6,3,3.9,41,95.3,3.1,1.8
2026-04-24,Friday,Cardiology,Analgesics,MORPHINE HCL 10MG,Yes,68,No,28,7,3,3.0,39,95.7,2.9,7.6
2026-04-24,Friday,Cardiology,Cardiovascular,CEDOCARD 10MG,Yes,51,No,41,9,3,2.6,50,95.7,1.8,3.8
2026-04-24,Friday,Cardiology,Anticoagulants,ELIQUIS 5MG,Yes,74,No,39,6,3,2.1,49,93.9,0,5.1
2026-04-24,Friday,Cardiology,Diuretics,FUROSEMIDE EG 40MG,Yes,69,No,30,8,3,2.5,64,98.2,1.9,3.6
2026-04-24,Friday,Cardiology,Antidiabetics,METFORMINE VI 850MG,Yes,86,No,29,7,3,3.9,45,96.9,0.4,5.0
2026-04-24,Friday,Cardiology,Neurology/Psych,HALDOL 2MG/ML,Yes,70,No,43,10,3,5.7,59,98.8,1.1,3.2
2026-04-24,Friday,Surgery,Antibiotics,CEFAZOLINE VI 1G,Yes,76,No,45,7,3,1.6,66,97.8,2.0,1.8
2026-04-24,Friday,Surgery,Analgesics,OXYNORM INSTANT 5MG,Yes,85,No,54,16,3,2.3,58,95.0,0.1,7.6
2026-04-24,Friday,Surgery,Diuretics,BURINEX 1MG,Yes,64,No,31,5,3,2.7,67,96.2,2.5,3.1
2026-04-24,Friday,Surgery,Respiratory,LYSOMUCIL 10% 300MG,Yes,67,No,39,9,3,1.6,61,94.3,2.7,0.4
2026-04-24,Friday,Surgery,Antidiabetics,EZETIMIBE EG 10MG,Yes,76,No,30,13,3,0.5,74,96.7,1.7,2.5
2026-04-24,Friday,Surgery,Neurology/Psych,ZOLPIDEM EG 10MG,Yes,16,No,30,9,3,2.2,59,97.6,2.8,3.4
2026-04-24,Friday,Surgery,Perfusions/IV,GLUCOSE 5% 250ML,Yes,45,No,42,9,3,2.4,66,97.3,0.8,6.8
2026-04-24,Friday,Orthopaedics,Antibiotics,CIPROFLOXACINE TV 500,Yes,74,No,71,9,3,4.0,57,98.0,2.6,4.3
2026-04-24,Friday,Orthopaedics,Analgesics,IBUPROFEN EG 600MG,Yes,97,No,46,7,3,2.2,43,94.1,2.2,6.2
2026-04-24,Friday,Orthopaedics,Cardiovascular,AMLOR 5MG,Yes,87,No,26,7,3,3.7,44,97.5,2.9,3.9
2026-04-24,Friday,Orthopaedics,Anticoagulants,ELIQUIS 5MG,Yes,47,No,43,14,3,3.6,41,95.8,2.3,1.0
2026-04-24,Friday,Orthopaedics,Respiratory,OXYGENE MEDICAL S05,Yes,87,No,25,8,3,2.5,43,100,0.3,2.5
2026-04-24,Friday,Orthopaedics,Antidiabetics,METFORMINE VI 850MG,Yes,67,No,23,3,3,3.8,57,98.0,2.0,6.9
2026-04-24,Friday,Orthopaedics,Neurology/Psych,XANAX 0.25MG,Yes,51,No,21,3,3,3.2,38,94.2,1.5,2.5
2026-04-24,Friday,Orthopaedics,Gastro/Digestive,MOVICOL SACHET,Yes,60,No,46,8,3,5.2,44,99.0,1.1,5.6
2026-04-24,Friday,Orthopaedics,Perfusions/IV,NACL 0.9% 500ML,Yes,52,No,24,6,3,4.6,46,97.5,2.7,3.4
2026-04-24,Friday,Oncology,Analgesics,DAFALGAN 1G,Yes,66,No,44,8,3,1.0,71,95.7,2.7,2.0
2026-04-24,Friday,Oncology,Diuretics,SPIRONOLACTONE EG 25MG,Yes,34,Yes,23,4,3,3.6,57,100,2.4,2.5
2026-04-24,Friday,Oncology,Respiratory,LYSOMUCIL 10% 300MG,Yes,100,No,22,4,3,2.0,60,96.4,0.4,0
2026-04-24,Friday,Oncology,Antidiabetics,METFORMINE VI 850MG,Yes,65,No,29,5,3,2.6,67,96.3,2.2,2.2
2026-04-24,Friday,Oncology,Neurology/Psych,LORAZEPAM EG 1MG,Yes,65,No,13,1,3,2.7,44,95.9,1.9,4.3
2026-04-24,Friday,Oncology,Gastro/Digestive,MOVICOL SACHET,Yes,86,No,23,4,3,2.6,42,97.0,2.2,2.8
2026-04-24,Friday,Oncology,Perfusions/IV,NACL 0.9% 250ML,Yes,24,No,26,4,3,3.1,67,99.0,0.5,5.1
2026-04-24,Friday,Psychiatry,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,74,No,40,2,7,8.4,32,95.5,1.7,3.4
2026-04-24,Friday,Psychiatry,Analgesics,MORPHINE HCL 10MG,Yes,54,No,42,3,7,10.0,35,96.4,2.1,6.3
2026-04-24,Friday,Psychiatry,Cardiovascular,CORDARONE 150MG,Yes,94,No,31,1,7,10.4,42,100,1.1,1.5
2026-04-24,Friday,Psychiatry,Anticoagulants,SINTROM 1MG,Yes,83,No,20,1,7,7.7,23,94.9,1.6,4.6
2026-04-24,Friday,Psychiatry,Diuretics,KALIUM RETARD 600MG,Yes,43,No,8,0,7,9.3,24,99.9,1.8,4.6
2026-04-24,Friday,Psychiatry,Respiratory,DUOVENT 4ML,Yes,72,No,36,1,7,9.3,33,98.5,1.6,2.7
2026-04-24,Friday,Psychiatry,Antidiabetics,METFORMINE VI 850MG,Yes,88,No,8,1,7,10.3,48,99.5,2.3,2.0
2026-04-24,Friday,Psychiatry,Neurology/Psych,SEDISTRESS 200MG,Yes,45,No,21,1,7,8.3,33,97.8,1.2,4.6
2026-04-24,Friday,Psychiatry,Gastro/Digestive,BUSCOPAN 10MG,Yes,66,No,36,2,7,6.9,27,99.5,2.5,5.7
2026-04-24,Friday,Neurology,Analgesics,DAFALGAN 1G,Yes,80,No,15,3,3,4.2,45,97.5,0.9,0
2026-04-24,Friday,Neurology,Cardiovascular,AMLOR 5MG,Yes,61,No,56,12,3,5.5,46,99.8,2.2,0
2026-04-24,Friday,Neurology,Anticoagulants,CLEXANE 40MG,Yes,81,No,58,4,3,7.5,47,100,1.8,5.2
2026-04-24,Friday,Neurology,Diuretics,BURINEX 1MG,Yes,44,No,53,10,3,3.5,44,97.0,0.9,0.7
2026-04-24,Friday,Neurology,Neurology/Psych,SEDISTRESS 200MG,Yes,84,No,38,6,3,2.9,33,98.0,2.8,2.1
2026-04-24,Friday,Neurology,Gastro/Digestive,ENTEROL 250MG,Yes,74,No,30,3,3,2.2,49,99.5,1.1,2.4
2026-04-24,Friday,Emergency,Antibiotics,CEFAZOLINE VI 1G,Yes,48,Yes,56,16,3,2.9,89,97.3,1.1,3.3
2026-04-24,Friday,Emergency,Analgesics,TARADYL 10MG,Yes,19,Yes,53,24,3,1.9,90,99.7,2.7,2.7
2026-04-24,Friday,Emergency,Cardiovascular,CORDARONE 150MG,Yes,41,No,35,7,3,0.5,64,98.8,3.4,4.6
2026-04-24,Friday,Emergency,Diuretics,SPIRONOLACTONE EG 25MG,Yes,69,No,25,5,3,0.5,88,100,0.8,1.7
2026-04-24,Friday,Emergency,Respiratory,DUOVENT 4ML,Yes,24,Yes,37,13,3,0.5,85,98.8,1.8,6.6
2026-04-24,Friday,Emergency,Antidiabetics,FORXIGA 10MG,Yes,69,Yes,33,7,3,2.5,74,96.4,2.8,4.9
2026-04-24,Friday,Emergency,Perfusions/IV,PARACETAMOL BBR 1G,Yes,47,No,55,28,3,0.5,83,96.7,1.0,0.1
